Accession Number,EC,Species,Label,Enzyme,Reaction ID,Mechanism,Substrates,Products,Km,Kcat,Inhibitors,KI
WP_001295403.1,2.7.1.40,Escherichia coli,R30,Pyruvate kinase,R00659,MRL,C00022; C00075,C00015; C00074,Km_C00015: 0.152999684; Km_C00074: 0.144000247; Km_C00022: 0.87643075; Km_C00075: 0.223727554,Kcat_F: 6.6693660065; Kcat_R: 5.188231512,C00286;C05625;C00035;C00044;C00389;C00075;C00361;C00131;C00041;C00158;C00454;C00009;C00104;C00122;C00008;C00015;C00026;C00063;C00302;C00209;C00074;C01401;C00022;C00025;C00112;C00201;C00206;C00002;C00081;C00091,C00075_KI: 0.223727554;C00112_KI: 0.036078647;C00008_KI: 0.051032659;C00091_KI: 0.033106904;C00041_KI: 1.001196623;C00302_KI: 1.237834454;C00206_KI: 0.018646972;C00063_KI: 0.066866696;C00104_KI: 0.055906694;C01401_KI: 1.001196623;C00389_KI: 0.008297376;C00201_KI: 0.3355317063571429;C00131_KI: 0.016942503;C00122_KI: 0.454898477;C05625_KI: 0.031311039;C00044_KI: 0.055115532;C00286_KI: 0.020049427;C00026_KI: 0.352110684;C00015_KI: 0.152999684;C00454_KI: 0.3355317063571429;C00361_KI: 0.019646076;C00209_KI: 0.660195351;C00158_KI: 0.496947676;C00081_KI: 0.071252503;C00074_KI: 0.144000247;C00009_KI: 0.995755255;C00022_KI: 0.87643075;C00002_KI: 0.044206705;C00035_KI: 0.031300213;C00025_KI: 1.237834454
WP_001295403.1,2.7.1.40,Escherichia coli,R31,Pyruvate kinase,R00724,MRL,C00022; C00081,C00074; C00104,Km_C00074: 0.144000247; Km_C00104: 0.055906694; Km_C00022: 0.87643075; Km_C00081: 0.071252503,Kcat_F: 8.4022360785; Kcat_R: 8.0710157245,C00286;C05625;C00035;C00044;C00389;C00075;C00361;C00131;C00041;C00158;C00454;C00009;C00104;C00122;C00008;C00015;C00026;C00063;C00302;C00209;C00074;C01401;C00022;C00025;C00112;C00201;C00206;C00002;C00081;C00091,C00075_KI: 0.223727554;C00112_KI: 0.036078647;C00008_KI: 0.051032659;C00091_KI: 0.033106904;C00041_KI: 1.001196623;C00302_KI: 1.237834454;C00206_KI: 0.018646972;C00063_KI: 0.066866696;C00104_KI: 0.055906694;C01401_KI: 1.001196623;C00389_KI: 0.008297376;C00201_KI: 0.3355317063571429;C00131_KI: 0.016942503;C00122_KI: 0.454898477;C05625_KI: 0.031311039;C00044_KI: 0.055115532;C00286_KI: 0.020049427;C00026_KI: 0.352110684;C00015_KI: 0.152999684;C00454_KI: 0.3355317063571429;C00361_KI: 0.019646076;C00209_KI: 0.660195351;C00158_KI: 0.496947676;C00081_KI: 0.071252503;C00074_KI: 0.144000247;C00009_KI: 0.995755255;C00022_KI: 0.87643075;C00002_KI: 0.044206705;C00035_KI: 0.031300213;C00025_KI: 1.237834454
WP_001295403.1,2.7.1.40,Escherichia coli,R32,Pyruvate kinase,R01138,MRL,C00022; C00131,C00074; C00206,Km_C00074: 0.144000247; Km_C00206: 0.018646972; Km_C00022: 0.87643075; Km_C00131: 0.016942503,Kcat_F: 6.3872338345; Kcat_R: 4.48425701,C00286;C05625;C00035;C00044;C00389;C00075;C00361;C00131;C00041;C00158;C00454;C00009;C00104;C00122;C00008;C00015;C00026;C00063;C00302;C00209;C00074;C01401;C00022;C00025;C00112;C00201;C00206;C00002;C00081;C00091,C00075_KI: 0.223727554;C00112_KI: 0.036078647;C00008_KI: 0.051032659;C00091_KI: 0.033106904;C00041_KI: 1.001196623;C00302_KI: 1.237834454;C00206_KI: 0.018646972;C00063_KI: 0.066866696;C00104_KI: 0.055906694;C01401_KI: 1.001196623;C00389_KI: 0.008297376;C00201_KI: 0.3355317063571429;C00131_KI: 0.016942503;C00122_KI: 0.454898477;C05625_KI: 0.031311039;C00044_KI: 0.055115532;C00286_KI: 0.020049427;C00026_KI: 0.352110684;C00015_KI: 0.152999684;C00454_KI: 0.3355317063571429;C00361_KI: 0.019646076;C00209_KI: 0.660195351;C00158_KI: 0.496947676;C00081_KI: 0.071252503;C00074_KI: 0.144000247;C00009_KI: 0.995755255;C00022_KI: 0.87643075;C00002_KI: 0.044206705;C00035_KI: 0.031300213;C00025_KI: 1.237834454
WP_001295403.1,2.7.1.40,Escherichia coli,R33,Pyruvate kinase,R01858,MRL,C00022; C00286,C00074; C00361,Km_C00074: 0.144000247; Km_C00361: 0.019646076; Km_C00022: 0.87643075; Km_C00286: 0.020049427,Kcat_F: 5.8438467575; Kcat_R: 2.8184920695000004,C00286;C05625;C00035;C00044;C00389;C00075;C00361;C00131;C00041;C00158;C00454;C00009;C00104;C00122;C00008;C00015;C00026;C00063;C00302;C00209;C00074;C01401;C00022;C00025;C00112;C00201;C00206;C00002;C00081;C00091,C00075_KI: 0.223727554;C00112_KI: 0.036078647;C00008_KI: 0.051032659;C00091_KI: 0.033106904;C00041_KI: 1.001196623;C00302_KI: 1.237834454;C00206_KI: 0.018646972;C00063_KI: 0.066866696;C00104_KI: 0.055906694;C01401_KI: 1.001196623;C00389_KI: 0.008297376;C00201_KI: 0.3355317063571429;C00131_KI: 0.016942503;C00122_KI: 0.454898477;C05625_KI: 0.031311039;C00044_KI: 0.055115532;C00286_KI: 0.020049427;C00026_KI: 0.352110684;C00015_KI: 0.152999684;C00454_KI: 0.3355317063571429;C00361_KI: 0.019646076;C00209_KI: 0.660195351;C00158_KI: 0.496947676;C00081_KI: 0.071252503;C00074_KI: 0.144000247;C00009_KI: 0.995755255;C00022_KI: 0.87643075;C00002_KI: 0.044206705;C00035_KI: 0.031300213;C00025_KI: 1.237834454
WP_001295403.1,2.7.1.40,Escherichia coli,R34,Pyruvate kinase,R02320,MRL,C00022; C00201,C00074; C00454,Km_C00074: 0.144000247; Km_C00454: 0.5102154985; Km_C00022: 0.87643075; Km_C00201: 0.5102154985,Kcat_F: 11.49611796; Kcat_R: 5.425748579,C00286;C05625;C00035;C00044;C00389;C00075;C00361;C00131;C00041;C00158;C00454;C00009;C00104;C00122;C00008;C00015;C00026;C00063;C00302;C00209;C00074;C01401;C00022;C00025;C00112;C00201;C00206;C00002;C00081;C00091,C00075_KI: 0.223727554;C00112_KI: 0.036078647;C00008_KI: 0.051032659;C00091_KI: 0.033106904;C00041_KI: 1.001196623;C00302_KI: 1.237834454;C00206_KI: 0.018646972;C00063_KI: 0.066866696;C00104_KI: 0.055906694;C01401_KI: 1.001196623;C00389_KI: 0.008297376;C00201_KI: 0.3355317063571429;C00131_KI: 0.016942503;C00122_KI: 0.454898477;C05625_KI: 0.031311039;C00044_KI: 0.055115532;C00286_KI: 0.020049427;C00026_KI: 0.352110684;C00015_KI: 0.152999684;C00454_KI: 0.3355317063571429;C00361_KI: 0.019646076;C00209_KI: 0.660195351;C00158_KI: 0.496947676;C00081_KI: 0.071252503;C00074_KI: 0.144000247;C00009_KI: 0.995755255;C00022_KI: 0.87643075;C00002_KI: 0.044206705;C00035_KI: 0.031300213;C00025_KI: 1.237834454
WP_000003829.1,1.2.4.1,Escherichia coli,R35,Pyruvate dehydrogenase (acetyl-transferring),R01699,MRL,C00022; C15972,C00011; C16255,Km_C00011: 0.413209707; Km_C16255: 0.302165031; Km_C00022: 0.38795; Km_C15972: 0.014058916,Kcat_F: 21.3131172045; Kcat_R: 3.5914396455000004,C00022;C00003;C15972;C00004;C00011;C00024;C00010;C16255;C05125;C00068;C00080,C15972_KI: 0.014058916;C00003_KI: 0.064532936;C00004_KI: 0.029656347;C00068_KI: 0.005806968;C00011_KI: 0.413209707;C00010_KI: 0.040530939;C05125_KI: 0.008422038;C16255_KI: 0.302165031;C00024_KI: 0.036603667;C00022_KI: 0.37054348;C00080_KI: 0.307893664
WP_000003829.1,1.2.4.1,Escherichia coli,R36,Pyruvate dehydrogenase (acetyl-transferring),R00014,MRL,C00022; C00068,C00011; C05125,Km_C00011: 0.413209707; Km_C05125: 0.008422038; Km_C00022: 0.38795; Km_C00068: 0.00158,Kcat_F: 20.805219947999998; Kcat_R: 3.9121252725,C00022;C00003;C15972;C00004;C00011;C00024;C00010;C16255;C05125;C00068;C00080,C15972_KI: 0.014058916;C00003_KI: 0.064532936;C00004_KI: 0.029656347;C00068_KI: 0.005806968;C00011_KI: 0.413209707;C00010_KI: 0.040530939;C05125_KI: 0.008422038;C16255_KI: 0.302165031;C00024_KI: 0.036603667;C00022_KI: 0.37054348;C00080_KI: 0.307893664
WP_000003829.1,1.2.4.1,Escherichia coli,R37,Pyruvate dehydrogenase (acetyl-transferring),R00209,MRL,C00003; C00010; C00022,C00004; C00011; C00024; C00080,Km_C00004: 0.029656347; Km_C00011: 0.413209707; Km_C00024: 0.036603667; Km_C00080: 0.307893664; Km_C00003: 0.064532936; Km_C00010: 0.040530939; Km_C00022: 0.38795,Kcat_F: 15.722195232666666; Kcat_R: 4.4501311973333335,C00022;C00003;C15972;C00004;C00011;C00024;C00010;C16255;C05125;C00068;C00080,C15972_KI: 0.014058916;C00003_KI: 0.064532936;C00004_KI: 0.029656347;C00068_KI: 0.005806968;C00011_KI: 0.413209707;C00010_KI: 0.040530939;C05125_KI: 0.008422038;C16255_KI: 0.302165031;C00024_KI: 0.036603667;C00022_KI: 0.37054348;C00080_KI: 0.307893664
WP_000003829.1,1.2.4.1,Escherichia coli,R38,Pyruvate dehydrogenase (acetyl-transferring),R03270,MRL,C05125; C15972,C00068; C16255,Km_C00068: 0.00158; Km_C16255: 0.302165031; Km_C05125: 0.008422038; Km_C15972: 0.014058916,Kcat_F: 3.9213992214999998; Kcat_R: 3.092816338,C00022;C00003;C15972;C00004;C00011;C00024;C00010;C16255;C05125;C00068;C00080,C15972_KI: 0.014058916;C00003_KI: 0.064532936;C00004_KI: 0.029656347;C00068_KI: 0.005806968;C00011_KI: 0.413209707;C00010_KI: 0.040530939;C05125_KI: 0.008422038;C16255_KI: 0.302165031;C00024_KI: 0.036603667;C00022_KI: 0.37054348;C00080_KI: 0.307893664
WP_001307570.1,4.2.1.3,Escherichia coli,R39,Aconitate hydratase,R01324,MRL,C00158,C00311,Km_C00311: 0.339520901; Km_C00158: 1.662616611,Kcat_F: 6.538237947; Kcat_R: 5.557925254,C00158;C00001;C00311;C00417,C00417_KI: 0.306959659;C00311_KI: 0.339520901;C00158_KI: 1.662616611;C00001_KI: 2.687092781
WP_001307570.1,4.2.1.3,Escherichia coli,R40,Aconitate hydratase,R01325,MRL,C00158,C00001; C00417,Km_C00001: 2.687092781; Km_C00417: 0.037000000000000005; Km_C00158: 1.662616611,Kcat_F: 6.538237947; Kcat_R: 34.618153544500004,C00158;C00001;C00311;C00417,C00417_KI: 0.306959659;C00311_KI: 0.339520901;C00158_KI: 1.662616611;C00001_KI: 2.687092781
WP_001307570.1,4.2.1.3,Escherichia coli,R41,Aconitate hydratase,R01900,MRL,C00311,C00001; C00417,Km_C00001: 2.687092781; Km_C00417: 0.037000000000000005; Km_C00311: 0.339520901,Kcat_F: 5.557925254; Kcat_R: 34.618153544500004,C00158;C00001;C00311;C00417,C00417_KI: 0.306959659;C00311_KI: 0.339520901;C00158_KI: 1.662616611;C00001_KI: 2.687092781
WP_001181473.1,1.2.4.2,Escherichia coli,R42,Oxoglutarate dehydrogenase (succinyl-transferring),R01700,MRL,C00026; C15972,C00011; C16254,Km_C00011: 0.496151149; Km_C16254: 0.022980487; Km_C00026: 332.91150000000005; Km_C15972: 0.020010605,Kcat_F: 11.612947489; Kcat_R: 3.3130215229999997,C06157;C00527;C16254;C00003;C15972;C00004;C05381;C00011;C00026;C00036;C00010;C00322;C00068;C00080;C00091,C16254_KI: 0.022980487;C00080_KI: 0.608380556;C00011_KI: 0.496151149;C00068_KI: 0.021916483;C00527_KI: 0.052975662;C05381_KI: 0.018866798;C15972_KI: 0.020010605;C00003_KI: 0.127414092;C00010_KI: 0.066362962;C00322_KI: 0.131888092;C00004_KI: 0.035209294;C06157_KI: 0.13599052242857143;C00026_KI: 0.134084925;C00091_KI: 0.053117804;C00036_KI: 0.114508405
WP_001181473.1,1.2.4.2,Escherichia coli,R43,Oxoglutarate dehydrogenase (succinyl-transferring),R00621,MRL,C00026; C00068,C00011; C05381,Km_C00011: 0.496151149; Km_C05381: 0.018866798; Km_C00026: 332.91150000000005; Km_C00068: 0.021916483,Kcat_F: 11.193305654000001; Kcat_R: 3.7177315589999997,C06157;C00527;C16254;C00003;C15972;C00004;C05381;C00011;C00026;C00036;C00010;C00322;C00068;C00080;C00091,C16254_KI: 0.022980487;C00080_KI: 0.608380556;C00011_KI: 0.496151149;C00068_KI: 0.021916483;C00527_KI: 0.052975662;C05381_KI: 0.018866798;C15972_KI: 0.020010605;C00003_KI: 0.127414092;C00010_KI: 0.066362962;C00322_KI: 0.131888092;C00004_KI: 0.035209294;C06157_KI: 0.13599052242857143;C00026_KI: 0.134084925;C00091_KI: 0.053117804;C00036_KI: 0.114508405
WP_001181473.1,1.2.4.2,Escherichia coli,R44,Oxoglutarate dehydrogenase (succinyl-transferring),R01933,MRL,C00003; C00010; C00322,C00004; C00011; C00080; C00527,Km_C00004: 0.035209294; Km_C00011: 0.496151149; Km_C00080: 0.608380556; Km_C00527: 0.052975662; Km_C00003: 0.127414092; Km_C00010: 0.066362962; Km_C00322: 0.131888092,Kcat_F: 3.747217959999999; Kcat_R: 3.8586726893333334,C06157;C00527;C16254;C00003;C15972;C00004;C05381;C00011;C00026;C00036;C00010;C00322;C00068;C00080;C00091,C16254_KI: 0.022980487;C00080_KI: 0.608380556;C00011_KI: 0.496151149;C00068_KI: 0.021916483;C00527_KI: 0.052975662;C05381_KI: 0.018866798;C15972_KI: 0.020010605;C00003_KI: 0.127414092;C00010_KI: 0.066362962;C00322_KI: 0.131888092;C00004_KI: 0.035209294;C06157_KI: 0.13599052242857143;C00026_KI: 0.134084925;C00091_KI: 0.053117804;C00036_KI: 0.114508405
WP_001181473.1,1.2.4.2,Escherichia coli,R45,Oxoglutarate dehydrogenase (succinyl-transferring),R01940,MRL,C00322; C15972,C00011; C06157,Km_C00011: 0.496151149; Km_C06157: 0.2160166153333333; Km_C00322: 0.131888092; Km_C15972: 0.020010605,Kcat_F: 3.4668274095; Kcat_R: 4.268352804,C06157;C00527;C16254;C00003;C15972;C00004;C05381;C00011;C00026;C00036;C00010;C00322;C00068;C00080;C00091,C16254_KI: 0.022980487;C00080_KI: 0.608380556;C00011_KI: 0.496151149;C00068_KI: 0.021916483;C00527_KI: 0.052975662;C05381_KI: 0.018866798;C15972_KI: 0.020010605;C00003_KI: 0.127414092;C00010_KI: 0.066362962;C00322_KI: 0.131888092;C00004_KI: 0.035209294;C06157_KI: 0.13599052242857143;C00026_KI: 0.134084925;C00091_KI: 0.053117804;C00036_KI: 0.114508405
WP_001181473.1,1.2.4.2,Escherichia coli,R46,Oxoglutarate dehydrogenase (succinyl-transferring),R03316,MRL,C05381; C15972,C00068; C16254,Km_C00068: 0.021916483; Km_C16254: 0.022980487; Km_C05381: 0.018866798; Km_C15972: 0.020010605,Kcat_F: 3.771502646; Kcat_R: 2.947150775,C06157;C00527;C16254;C00003;C15972;C00004;C05381;C00011;C00026;C00036;C00010;C00322;C00068;C00080;C00091,C16254_KI: 0.022980487;C00080_KI: 0.608380556;C00011_KI: 0.496151149;C00068_KI: 0.021916483;C00527_KI: 0.052975662;C05381_KI: 0.018866798;C15972_KI: 0.020010605;C00003_KI: 0.127414092;C00010_KI: 0.066362962;C00322_KI: 0.131888092;C00004_KI: 0.035209294;C06157_KI: 0.13599052242857143;C00026_KI: 0.134084925;C00091_KI: 0.053117804;C00036_KI: 0.114508405
WP_001181473.1,1.2.4.2,Escherichia coli,R47,Oxoglutarate dehydrogenase (succinyl-transferring),R08549,MRL,C00003; C00010; C00026,C00004; C00011; C00080; C00091,Km_C00004: 0.035209294; Km_C00011: 0.496151149; Km_C00080: 0.608380556; Km_C00091: 0.053117804; Km_C00003: 0.127414092; Km_C00010: 0.066362962; Km_C00026: 332.91150000000005,Kcat_F: 9.177964679666667; Kcat_R: 3.939460558666667,C06157;C00527;C16254;C00003;C15972;C00004;C05381;C00011;C00026;C00036;C00010;C00322;C00068;C00080;C00091,C16254_KI: 0.022980487;C00080_KI: 0.608380556;C00011_KI: 0.496151149;C00068_KI: 0.021916483;C00527_KI: 0.052975662;C05381_KI: 0.018866798;C15972_KI: 0.020010605;C00003_KI: 0.127414092;C00010_KI: 0.066362962;C00322_KI: 0.131888092;C00004_KI: 0.035209294;C06157_KI: 0.13599052242857143;C00026_KI: 0.134084925;C00091_KI: 0.053117804;C00036_KI: 0.114508405
WP_000025458.1,6.2.1.5,Escherichia coli,R48,Succinate-coa ligase (adp-forming),R00405,MRL,C00002; C00010; C00042,C00008; C00009; C00091,Km_C00008: 0.045971252; Km_C00009: 1.423858166; Km_C00091: 0.046856858; Km_C00002: 0.059107885; Km_C00010: 4.0; Km_C00042: 0.25,Kcat_F: 37.55658575333333; Kcat_R: 30.505424926666667,C00531;C00008;C00010;C00490;C00042;C00002;C00009;C00091,C00009_KI: 1.423858166;C00490_KI: 0.66515708;C00010_KI: 0.059806913;C00002_KI: 0.059107885;C00042_KI: 0.707435429;C00531_KI: 0.049482018;C00091_KI: 0.046856858;C00008_KI: 0.045971252
WP_000025458.1,6.2.1.5,Escherichia coli,R49,Succinate-coa ligase (adp-forming),R02404,MRL,C00002; C00010; C00490,C00008; C00009; C00531,Km_C00008: 0.045971252; Km_C00009: 1.423858166; Km_C00531: 0.049482018; Km_C00002: 0.059107885; Km_C00010: 4.0; Km_C00490: 0.475,Kcat_F: 23.14658575333333; Kcat_R: 31.080438466666664,C00531;C00008;C00010;C00490;C00042;C00002;C00009;C00091,C00009_KI: 1.423858166;C00490_KI: 0.66515708;C00010_KI: 0.059806913;C00002_KI: 0.059107885;C00042_KI: 0.707435429;C00531_KI: 0.049482018;C00091_KI: 0.046856858;C00008_KI: 0.045971252
WP_001235264.1,1.3.5.1,Escherichia coli,R50,Succinate dehydrogenase,R02164,MRL,C00042; C00399,C00122; C00390,Km_C00122: 0.230714247; Km_C00390: 0.019629668; Km_C00042: 27.275; Km_C00399: 0.01200348,Kcat_F: 21.95; Kcat_R: 349.5079144075,C00390;C00122;C00383;C04284;C00036;C00042;C00399;C02575,C02575_KI: 0.018486969;C00042_KI: 0.306212515;C00122_KI: 0.230714247;C00390_KI: 0.019629668;C00399_KI: 0.01200348;C00036_KI: 0.099285461;C00383_KI: 0.318282217;C04284_KI: 0.01078486
WP_000066639.1,4.2.1.2,Escherichia coli,R51,Fumarate hydratase,R01082,MRL,C00149,C00001; C00122,Km_C00001: 6.656438828; Km_C00122: 0.910608768; Km_C00149: 1.7,Kcat_F: 55.60223539; Kcat_R: 2921.884996635,C00149;C00001;C00122,C00122_KI: 0.910608768;C00001_KI: 6.656438828;C00149_KI: 1.095330358
WP_001295272.1,1.1.1.37,Escherichia coli,R52,Malate dehydrogenase,R00342,MRL,C00003; C00149,C00004; C00036; C00080,Km_C00004: 0.061; Km_C00036: 0.0445; Km_C00080: 1.627506971; Km_C00003: 0.105280019; Km_C00149: 0.00012,Kcat_F: 3.0071600060000003; Kcat_R: 467.479811568,C02441;C00003;C00004;C00024;C00036;C00010;C00149;C00741;C11592;C00002;C00209;C00080,C00741_KI: 0.211944282;C00080_KI: 1.627506971;C00036_KI: 0.066584691;C00149_KI: 0.161660373;C00003_KI: 0.105280019;C02441_KI: 0.095263213;C00024_KI: 0.036240213;C00209_KI: 0.177507535;C00004_KI: 0.034674671;C00002_KI: 0.045088965;C00010_KI: 0.03518714;C11592_KI: 0.23608527936363635
WP_000043460.1,1.1.1.44,Escherichia coli,R53,"Phosphogluconate dehydrogenase (nadp+-dependent, decarboxylating)",R01528,MRL,C00006; C00345,C00005; C00011; C00080; C00199,Km_C00005: 0.01731511; Km_C00011: 0.468339205; Km_C00080: 1.165087342; Km_C00199: 0.077537887; Km_C00006: 0.049; Km_C00345: 0.093,Kcat_F: 10.118956026; Kcat_R: 16.041648803333334,C00006;C00345;C00011;C00005;C00199;C00002;C00080,C00345_KI: 0.038310379;C00080_KI: 1.165087342;C00006_KI: 0.029276192;C00011_KI: 0.468339205;C00005_KI: 0.01731511;C00002_KI: 0.02431757;C00199_KI: 0.077537887
WP_000816280.1,5.1.3.1,Escherichia coli,R54,Ribulose-phosphate 3-epimerase,R01529,MRL,C00199,C00231,Km_C00231: 0.194523394; Km_C00199: 0.194523394,Kcat_F: 6.229903202; Kcat_R: 6.229903202,C00231;C00199,C00231_KI: 0.194523394;C00199_KI: 0.194523394
WP_000189743.1,5.3.1.6,Escherichia coli,R55,Ribose-5-phosphate isomerase,R01056,MRL,C00117,C00199,Km_C00199: 0.370342284; Km_C00117: 2.776666666666667,Kcat_F: 2100.0; Kcat_R: 0.083821813,C00020;C00117;C01112;C00199,C01112_KI: 0.419934094;C00117_KI: 1.286905289;C00020_KI: 0.045710031;C00199_KI: 0.370342284
WP_000098614.1,2.2.1.1,Escherichia coli,R56,Transketolase,R01641,MRL,C00118; C05382,C00117; C00231,Km_C00117: 1.4; Km_C00231: 0.16; Km_C00118: 0.189899758; Km_C05382: 4.0,Kcat_F: 6.521449158; Kcat_R: 5.8660813125,C05382;C13378;C12215;C00231;C00279;C00117;C00068;C00118;C00704;C05345;C12214;C00085,C00068_KI: 0.038001269;C00085_KI: 0.556608438;C00231_KI: 0.256388038;C12214_KI: 0.445117503;C00117_KI: 0.911134601;C05382_KI: 0.174451798;C00279_KI: 0.152465016;C00118_KI: 0.189899758;C12215_KI: 0.399685681;C05345_KI: 0.556608438;C00704_KI: 0.188270763;C13378_KI: 0.3516937548181818
WP_000098614.1,2.2.1.1,Escherichia coli,R57,Transketolase,R01067,MRL,C00085; C00118,C00231; C00279,Km_C00231: 0.16; Km_C00279: 0.09; Km_C00085: 1.1; Km_C00118: 0.189899758,Kcat_F: 6.662656223; Kcat_R: 6.459872708500001,C05382;C13378;C12215;C00231;C00279;C00117;C00068;C00118;C00704;C05345;C12214;C00085,C00068_KI: 0.038001269;C00085_KI: 0.556608438;C00231_KI: 0.256388038;C12214_KI: 0.445117503;C00117_KI: 0.911134601;C05382_KI: 0.174451798;C00279_KI: 0.152465016;C00118_KI: 0.189899758;C12215_KI: 0.399685681;C05345_KI: 0.556608438;C00704_KI: 0.188270763;C13378_KI: 0.3516937548181818
